"","@ in URLs","Attachments","BanWords","Css","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"3867","False","0","329","0","0","False","True","False","False","False","0","True","3"
"3868","False","0","1312","0","0","False","True","False","False","False","0","True","47"
"3869","False","0","539","0","0","False","True","False","False","False","0","True","4"
"3870","False","0","482","0","0","False","True","False","False","False","0","True","2"
"3871","False","0","279","0","0","False","True","False","False","False","0","True","2"
"3872","False","0","124","0","0","False","True","False","False","False","0","True","0"
"3873","False","0","400","0","0","False","True","False","False","False","0","True","7"
"3874","False","0","571","0","0","False","True","False","False","False","0","True","2"
"3875","False","0","301","0","0","False","True","False","False","False","0","True","1"
"3876","False","0","1181","0","0","False","True","False","False","False","0","True","47"
"3877","False","0","510","0","0","False","True","False","False","False","0","True","2"
"3878","False","0","372","0","0","False","True","False","False","True","0","True","3"
"3879","False","0","704","0","0","False","True","False","False","False","0","True","11"
"3880","False","0","565","0","0","False","True","False","False","False","0","True","11"
"3881","False","0","716","0","0","False","True","False","False","False","0","True","7"
"3882","False","0","491","0","0","False","True","False","False","False","0","True","4"
"3883","False","0","1360","0","0","False","True","False","False","False","0","True","47"
"3884","False","0","492","0","0","False","True","False","False","False","0","True","1"
"3885","False","0","649","0","0","False","True","False","False","False","0","True","13"
"3886","False","0","514","0","0","False","True","False","False","False","0","True","2"
"3887","False","0","424","0","0","False","True","False","False","True","0","True","6"
"3888","False","0","758","0","0","False","True","False","False","False","0","True","4"
"3889","False","0","737","0","0","False","True","False","False","False","0","True","3"
"3890","False","0","417","0","0","False","True","False","False","False","0","True","1"
"3891","False","0","2235","0","0","False","True","False","False","False","0","True","33"
"3892","False","0","344","0","0","False","True","False","False","True","0","True","2"
"3893","False","0","605","0","0","False","True","False","False","False","0","True","2"
"3894","False","0","604","0","0","False","True","False","False","True","0","True","13"
"3895","False","0","789","0","0","False","True","False","False","False","0","True","16"
"3896","False","0","416","0","0","False","True","False","False","False","0","True","1"
"3897","False","0","633","0","0","False","True","False","False","False","0","True","21"
"3898","False","0","618","0","0","False","True","False","False","True","0","True","6"
"3899","False","0","657","0","0","False","True","False","False","False","0","True","10"
"3900","False","0","957","0","0","False","True","False","False","False","0","True","1"
"3901","False","0","439","0","0","False","True","False","False","False","0","True","1"
"3902","False","0","249","0","0","False","True","False","False","False","0","True","2"
"3903","False","0","1265","0","0","False","True","False","False","True","0","True","46"
"3904","False","0","639","0","0","False","True","False","False","True","0","True","6"
"3905","False","0","487","0","0","False","True","False","False","False","0","True","5"
"3906","False","0","492","0","0","False","True","False","False","False","0","True","2"
"3907","False","0","866","0","0","False","True","False","False","False","0","True","11"
"3908","False","0","502","0","0","False","True","False","False","False","0","True","2"
"3909","False","0","396","0","0","False","True","False","False","True","0","True","12"
"3910","False","0","381","0","0","False","True","False","False","False","0","True","4"
"3911","False","0","373","0","0","False","True","False","False","True","0","True","1"
"3912","False","0","435","0","0","False","True","False","False","False","0","True","2"
"3913","False","0","560","0","0","False","True","False","False","False","0","True","2"
"3914","False","0","622","0","0","False","True","False","False","False","0","True","5"
"3915","False","0","450","0","0","False","True","False","False","True","0","True","4"
"3916","False","0","407","0","0","False","True","False","False","False","0","True","5"
"3917","False","0","429","0","0","False","True","False","False","True","0","True","5"
"3918","False","0","639","0","0","False","True","False","False","True","0","True","6"
"3919","False","0","617","0","0","False","True","True","False","True","0","True","4"
"3920","False","0","505","0","0","False","True","False","False","False","0","True","2"
"3921","False","0","568","0","0","False","True","False","False","True","0","True","3"
"3922","False","0","392","0","0","False","True","False","False","False","0","True","2"
"3923","False","0","546","0","0","False","True","False","False","False","0","True","2"
"3924","False","0","460","0","0","False","True","False","False","True","0","True","1"
"3925","False","0","359","0","0","False","True","False","False","False","0","True","10"
"3926","False","0","529","0","0","False","True","False","False","False","0","True","7"
"3927","False","0","404","0","0","False","True","False","False","False","0","True","1"
"3928","False","0","1036","0","0","False","True","False","False","False","0","True","19"
"3929","False","0","451","0","0","False","True","False","False","False","0","True","2"
"3930","False","0","429","0","0","False","True","False","False","False","0","True","1"
"3931","False","0","490","0","0","False","True","False","False","False","0","True","2"
"3932","False","0","788","0","0","False","True","False","False","True","0","True","9"
"3933","False","0","386","0","0","False","True","False","False","False","0","True","1"
"3934","False","0","1332","0","0","False","True","False","False","False","0","True","47"
"3935","False","0","336","0","0","False","True","False","False","False","0","True","6"
"3936","False","0","530","0","0","False","True","False","False","False","0","True","2"
"3937","False","0","243","0","0","False","True","False","False","False","0","True","0"
"3938","False","0","458","0","0","False","True","False","False","False","0","True","1"
"3939","False","0","216","0","0","False","True","False","False","False","0","True","1"
"3940","False","0","517","0","0","False","True","False","False","False","0","True","1"
"3941","False","0","481","0","0","False","True","False","False","False","0","True","1"
"3942","False","0","973","0","0","False","True","False","False","True","0","True","14"
"3943","False","0","650","0","0","False","True","False","False","True","0","True","19"
"3944","False","0","452","0","0","False","True","False","False","False","0","True","2"
"3945","False","0","438","0","0","False","True","False","False","False","0","True","10"
"3946","False","0","492","0","0","False","True","False","False","False","0","True","2"
"3947","False","0","747","0","0","False","True","False","False","False","0","True","28"
"3948","False","0","380","0","0","False","True","False","False","False","0","True","4"
"3949","False","0","389","0","0","False","True","False","False","True","0","True","2"
"3950","False","0","639","0","0","False","True","False","False","True","0","True","6"
"3951","False","0","252","0","0","False","True","False","False","True","0","True","4"
"3952","False","0","489","0","0","False","True","False","False","False","0","True","2"
"3953","False","0","948","0","0","False","True","False","False","False","0","True","1"
"3954","False","0","336","0","0","False","True","False","False","False","0","True","1"
"3955","False","0","290","0","0","False","True","False","False","False","0","True","3"
"3956","False","0","413","0","0","False","True","False","False","False","0","True","1"
"3957","False","0","1136","0","0","False","True","False","False","False","0","True","45"
"3958","False","0","717","0","0","False","True","False","False","False","0","True","3"
"3959","False","0","532","0","0","False","True","False","False","False","0","True","3"
"3960","False","0","639","0","0","False","True","False","False","True","0","True","6"
"3961","False","0","548","0","0","False","True","True","False","False","0","True","2"
"3962","False","0","960","0","0","False","True","False","False","False","0","True","15"
"3963","False","0","675","0","0","False","True","False","False","False","0","True","3"
"3964","False","0","1067","0","0","False","True","False","False","False","0","True","48"
"3965","False","0","314","0","0","False","True","False","False","True","0","True","3"
"3966","False","0","891","0","0","False","True","False","False","True","0","True","22"
"3967","False","0","432","0","0","False","True","False","False","False","0","True","5"
"3968","False","0","1278","0","0","False","True","False","False","False","0","True","47"
"3969","False","0","727","0","0","False","True","False","False","False","0","True","11"
"3970","False","0","87","0","0","False","True","False","False","False","0","True","0"
"3971","False","0","1124","0","0","False","True","False","False","False","0","True","46"
"3972","False","0","1124","0","0","False","True","False","False","False","0","True","46"
"3973","False","0","1134","0","0","False","True","False","False","False","0","True","46"
"3974","False","0","415","0","0","False","True","False","False","False","0","True","6"
"3975","False","0","649","0","0","False","True","False","False","False","0","True","0"
"3976","False","0","786","0","0","False","True","False","False","True","0","True","9"
"3977","False","0","433","0","0","False","True","False","False","False","0","True","4"
"3978","False","0","415","0","0","False","True","False","False","False","0","True","5"
"3979","False","0","312","0","0","False","True","False","False","False","0","True","1"
"3980","False","0","1366","0","0","False","True","False","False","True","0","True","47"
"3981","False","0","861","0","0","False","True","False","False","False","0","True","11"
"3982","False","0","1341","0","0","False","True","False","False","False","0","True","46"
"3983","False","0","216","0","0","False","True","False","False","False","0","True","1"
"3984","False","0","383","0","0","False","True","False","False","False","0","True","9"
"3985","False","0","272","0","0","False","True","False","False","False","0","True","4"
"3986","False","0","394","0","0","False","True","False","False","False","0","True","10"
"3987","False","0","254","0","0","False","True","False","False","False","0","True","0"
"3988","False","0","304","0","0","False","True","False","False","False","0","True","2"
"3989","False","0","570","0","0","False","True","False","False","False","0","True","2"
"3990","False","0","928","0","0","False","True","True","False","False","0","True","13"
"3991","False","0","212","0","0","False","True","False","False","False","0","True","4"
"3992","False","0","352","0","0","False","True","False","False","False","0","True","1"
"3993","False","0","76","0","0","False","True","False","False","False","0","True","0"
"3994","False","0","349","0","0","False","True","False","False","True","0","True","2"
"3995","False","0","1039","0","0","False","True","False","False","False","0","True","15"
"3996","False","0","568","0","0","False","True","False","False","True","0","True","5"
"3997","False","0","862","0","0","False","True","False","False","False","0","True","0"
"3998","False","0","647","0","0","False","True","False","False","True","0","True","18"
"3999","False","0","514","0","0","True","True","False","False","False","0","True","11"
"4000","False","0","310","0","0","False","True","False","False","False","0","True","3"
"4001","False","0","534","0","0","False","True","True","False","True","0","True","2"
"4002","False","0","457","0","0","False","True","False","False","False","0","True","2"
"4003","False","0","286","0","0","False","True","False","False","False","0","True","8"
"4004","False","0","401","0","0","False","True","False","False","True","0","True","2"
"4005","False","0","545","0","0","False","True","False","False","False","0","True","2"
"4006","False","0","639","0","0","False","True","False","False","True","0","True","6"
"4007","False","0","637","0","0","False","True","False","False","False","0","True","18"
"4008","False","0","883","0","0","False","True","False","False","False","0","True","26"
"4009","False","0","489","0","0","False","True","False","False","False","0","True","1"
"4010","False","0","311","0","0","False","True","True","False","False","0","True","7"
"4011","False","0","742","0","0","False","True","False","False","True","0","True","9"
"4012","False","0","952","0","0","False","True","False","False","False","0","True","1"
"4013","False","0","249","0","0","False","True","False","False","False","0","True","2"
"4014","False","0","334","0","0","False","True","False","False","True","0","True","4"
"4015","False","0","953","0","0","False","True","False","False","False","0","True","1"
"4016","False","0","503","0","0","False","True","False","False","False","0","True","2"
"4017","False","0","311","0","0","False","True","False","False","False","0","True","3"
"4018","False","0","648","0","0","False","True","False","False","False","0","True","18"
"4019","False","0","1373","0","0","False","True","False","False","True","0","True","50"
"4020","False","0","347","0","0","False","True","False","False","False","0","True","2"
"4021","False","0","519","0","0","False","True","False","False","False","0","True","2"
"4022","False","0","505","0","0","False","True","False","False","False","0","True","7"
"4023","False","0","1438","0","0","False","True","False","False","False","0","True","75"
"4024","False","0","331","0","0","False","True","False","False","False","0","True","2"
"4025","False","0","1314","0","0","False","True","False","False","False","0","True","47"
"4026","False","0","465","0","0","False","True","False","False","False","0","True","1"
"4027","False","0","1316","0","0","False","True","False","False","False","0","True","43"
"4028","False","0","447","0","0","False","True","False","False","False","0","True","1"
"4029","False","0","551","0","0","False","True","False","False","False","0","True","7"
"4030","False","0","503","0","0","False","True","False","False","False","0","True","2"
"4031","False","0","691","0","0","False","True","False","False","False","0","True","18"
"4032","False","0","637","0","0","False","True","False","False","True","0","True","18"
"4033","False","0","427","0","0","False","True","False","False","False","0","True","1"
"4034","False","0","234","0","0","False","True","False","False","False","0","True","5"
"4035","False","0","717","0","0","False","True","False","False","False","0","True","3"
"4036","False","0","499","0","0","False","True","False","False","True","0","True","3"
"4037","False","0","467","0","0","False","True","False","False","False","0","True","1"
"4038","False","0","418","0","0","False","True","False","False","False","0","True","5"
"4039","False","0","551","0","0","False","True","False","False","False","0","True","7"
"4040","False","0","998","0","0","False","True","False","False","False","0","True","1"
"4041","False","0","402","0","0","False","True","False","False","False","0","True","4"
"4042","False","0","600","0","0","False","True","True","False","False","0","True","11"
"4043","False","0","1132","0","0","False","True","False","False","False","0","True","45"
"4044","False","0","506","0","0","False","True","False","False","False","0","True","7"
"4045","False","0","433","0","0","False","True","False","False","True","0","True","3"
"4046","False","0","584","0","0","False","True","False","False","False","0","True","2"
"4047","False","0","478","0","0","False","True","False","False","False","0","True","2"
"4048","False","0","202","0","0","False","True","False","False","False","0","True","3"
"4049","False","0","339","0","0","False","True","False","False","False","0","True","0"
"4050","False","0","513","0","0","False","True","False","False","False","0","True","1"
"4051","False","0","270","0","0","False","True","False","False","False","0","True","2"
"4052","False","0","664","0","0","False","True","False","False","False","0","True","3"
"4053","False","0","404","0","0","False","True","False","False","False","0","True","8"
"4054","False","0","1286","0","0","False","True","False","False","False","0","True","47"
"4055","False","0","254","0","0","False","True","False","False","False","0","True","2"
"4056","False","0","316","0","0","False","True","False","False","True","0","True","3"
"4057","False","0","473","0","0","False","True","False","False","False","0","True","1"
"4058","False","0","1525","0","0","False","True","False","False","False","0","True","51"
"4059","False","0","460","0","0","False","True","False","False","False","0","True","6"
"4060","False","0","390","0","0","False","True","False","False","True","0","True","2"
"4061","False","0","554","0","0","False","True","False","False","False","0","True","2"
"4062","False","0","487","0","0","False","True","False","False","False","0","True","1"
"4063","False","0","87","0","0","False","True","False","False","False","0","True","0"
"4064","False","0","509","0","0","False","True","False","False","False","0","True","2"
"4065","False","0","489","0","0","False","True","False","False","False","0","True","1"
"4066","False","0","520","0","0","False","True","False","False","False","0","True","2"
"4067","False","0","996","0","0","False","True","False","False","False","0","True","1"
"4068","False","0","397","0","0","False","True","False","False","False","0","True","13"
"4069","False","0","788","0","0","False","True","False","False","True","0","True","9"
"4070","False","0","472","0","0","False","True","False","False","False","0","True","3"
"4071","False","0","294","0","0","False","True","False","False","False","0","True","2"
"4072","False","0","656","0","0","False","True","False","False","True","0","True","10"
"4073","False","0","540","0","0","False","True","False","False","False","0","True","2"
"4074","False","0","732","0","0","False","True","False","False","False","0","True","2"
"4075","False","0","1013","0","0","False","True","False","False","False","0","True","1"
"4076","False","0","455","0","0","False","True","False","False","False","0","True","2"
"4077","False","0","431","0","0","False","True","False","False","False","0","True","2"
"4078","False","0","509","0","0","False","True","False","False","False","0","True","11"
"4079","False","0","529","0","0","False","True","False","False","False","0","True","1"
"4080","False","0","379","0","0","False","True","False","False","True","0","True","2"
"4081","False","0","639","0","0","False","True","False","False","True","0","True","6"
"4082","False","0","588","0","0","False","True","False","True","False","0","True","6"
"4083","False","0","570","0","0","False","True","False","False","False","0","True","2"
"4084","False","0","510","0","0","False","True","False","False","False","0","True","2"
"4085","False","0","135","0","0","False","True","False","False","False","0","True","1"
"4086","False","0","639","0","0","False","True","False","False","True","0","True","6"
"4087","False","0","500","0","0","False","True","False","False","False","0","True","2"
"4088","False","0","289","0","0","False","True","False","False","False","0","True","3"
"4089","False","0","319","0","0","False","True","False","False","False","0","True","5"
"4090","False","0","757","0","0","False","True","False","False","False","0","True","12"
"4091","False","0","948","0","0","False","True","False","False","False","0","True","14"
"4092","False","0","496","0","0","False","True","False","False","False","0","True","8"
"4093","False","0","990","0","0","False","True","False","False","True","0","True","14"
"4094","False","0","447","0","0","False","True","False","False","False","0","True","2"
"4095","False","0","657","0","0","False","True","False","False","False","0","True","7"
"4096","False","0","400","0","0","False","True","False","False","True","0","True","2"
"4097","False","0","562","0","0","False","True","False","False","False","0","True","2"
"4098","False","0","1332","0","0","False","True","False","False","False","0","True","47"
"4099","False","0","451","0","0","False","True","False","False","False","0","True","3"
"4100","False","0","520","0","0","False","True","False","False","False","0","True","2"
"4101","False","0","728","0","0","False","True","False","False","True","0","True","19"
"4102","False","0","1053","0","0","False","True","False","False","True","0","True","36"
"4103","False","0","166","0","0","False","True","False","False","False","0","True","2"
"4104","False","0","1049","0","0","False","True","False","False","False","0","True","51"
"4105","False","0","509","0","0","False","True","False","False","True","0","True","3"
"4106","False","0","527","0","0","False","True","False","False","False","0","True","1"
"4107","False","0","360","0","0","False","True","False","False","True","0","True","4"
"4108","False","0","6488","0","0","False","True","False","False","True","0","True","6"
"4109","False","0","703","0","0","False","True","False","False","False","0","True","10"
"4110","False","0","748","0","0","False","True","False","False","False","0","True","28"
"4111","False","0","672","0","0","False","True","False","False","False","0","True","7"
"4112","False","0","722","0","0","False","True","False","False","False","0","True","3"
"4113","False","0","945","0","0","False","True","False","False","False","0","True","2"
"4114","False","0","790","0","0","False","True","False","False","True","0","True","9"
"4115","False","0","388","0","0","False","True","False","False","False","0","True","2"
"4116","False","0","511","0","0","False","True","False","False","False","0","True","2"
"4117","False","0","191","0","0","False","True","False","False","False","0","True","2"
"4118","False","0","438","0","0","False","True","False","False","False","0","True","5"
"4119","False","0","143","0","0","False","True","False","False","False","0","True","0"
"4120","False","0","528","0","0","False","True","False","False","False","0","True","2"
"4121","False","0","516","0","0","False","True","False","False","False","0","True","3"
"4122","False","0","846","0","0","False","True","True","False","False","0","True","29"
"4123","False","0","607","0","0","False","True","False","False","False","0","True","33"
"4124","False","0","374","0","0","False","True","False","False","True","0","True","3"
"4125","False","0","607","0","0","False","True","False","False","False","0","True","29"
"4126","False","0","787","0","0","False","True","False","False","True","0","True","9"
"4127","False","0","355","0","0","False","True","False","False","False","0","True","1"
"4128","False","0","648","0","0","False","True","False","False","False","0","True","0"
"4129","False","0","1292","0","0","False","True","False","False","False","0","True","80"
"4130","False","0","147","0","0","False","True","False","False","False","0","True","2"
"4131","False","0","1208","0","0","False","True","False","False","False","0","True","47"
"4132","False","0","510","0","0","False","True","False","False","False","0","True","11"
"4133","False","0","659","0","0","False","True","False","False","False","0","True","3"
"4134","False","0","348","0","0","False","True","False","False","False","0","True","1"
"4135","False","0","673","0","0","False","True","False","False","True","0","True","6"
"4136","False","0","3005","0","0","False","True","False","False","False","0","True","2"
"4137","False","0","410","0","0","False","True","False","False","True","0","True","2"
"4138","False","0","1135","0","0","False","True","False","False","False","0","True","53"
"4139","False","0","1127","0","0","False","True","False","False","True","0","True","60"
"4140","False","0","385","0","0","False","True","False","False","False","0","True","4"
"4141","False","0","258","0","0","False","True","False","False","False","0","True","3"
"4142","False","0","1331","0","0","False","True","False","False","False","0","True","47"
"4143","False","0","387","0","0","False","True","False","False","False","0","True","2"
"4144","False","0","535","0","0","False","True","False","False","False","0","True","2"
"4145","False","0","888","0","0","False","True","False","False","False","0","True","26"
"4146","False","0","304","0","0","False","True","False","False","False","0","True","2"
"4147","False","0","578","0","0","False","True","False","False","False","0","True","2"
"4148","False","0","248","0","0","False","True","False","False","True","0","True","3"
"4149","False","0","531","0","0","False","True","False","False","False","0","True","16"
"4150","False","0","384","0","0","False","True","False","False","False","0","True","6"
"4151","False","0","247","0","0","False","True","False","False","False","0","True","2"
"4152","False","0","654","0","0","False","True","False","False","True","0","True","10"
"4153","False","0","490","0","0","False","True","False","False","False","0","True","11"
"4154","False","0","410","0","0","False","True","False","False","True","0","True","2"
"4155","False","0","496","0","0","False","True","False","False","False","0","True","1"
"4156","False","0","351","0","0","False","True","False","False","True","0","True","3"
"4157","False","0","458","0","0","False","True","False","False","False","0","True","2"
"4158","False","0","1247","0","0","False","True","False","False","False","0","True","46"
"4159","False","0","513","0","0","False","True","False","False","False","0","True","2"
"4160","False","0","250","0","0","False","True","False","False","True","0","True","3"
"4161","False","0","108","0","0","False","True","False","False","False","0","True","0"
"4162","False","0","401","0","0","False","True","False","False","False","0","True","2"
"4163","False","0","430","0","0","False","True","False","False","False","0","True","1"
"4164","False","0","241","0","0","False","True","False","False","False","0","True","0"
"4165","False","0","316","0","0","False","True","False","False","False","0","True","1"
"4166","False","0","499","0","0","False","True","False","False","False","0","True","2"
"4167","False","0","896","0","0","False","True","False","False","False","0","True","15"
"4168","False","0","467","0","0","False","True","False","False","True","0","True","3"
"4169","False","0","512","0","0","False","True","False","False","False","0","True","1"
"4170","False","0","498","0","0","False","True","False","False","True","0","True","2"
"4171","False","0","409","0","0","False","True","False","False","True","0","True","5"
"4172","False","0","1332","0","0","False","True","False","False","False","0","True","47"
"4173","False","0","543","0","0","False","True","False","False","False","0","True","2"
"4174","False","0","535","0","0","False","True","False","False","True","0","True","15"
"4175","False","0","491","0","0","False","True","False","False","False","0","True","2"
"4176","False","0","242","0","0","False","True","False","False","False","0","True","4"
"4177","False","0","809","0","0","False","True","False","False","True","0","True","9"
"4178","False","0","482","0","0","False","True","False","False","False","0","True","6"
"4179","False","0","536","0","0","False","True","False","False","False","0","True","2"
"4180","False","0","87","0","0","False","True","False","False","False","0","True","0"
"4181","False","0","1179","0","0","False","True","False","False","True","0","True","44"
"4182","False","0","681","0","0","False","True","False","False","False","0","True","26"
"4183","False","0","385","0","0","False","True","False","False","True","0","True","4"
"4184","False","0","1283","0","0","False","True","False","False","False","0","True","43"
"4185","False","0","1487","0","0","False","True","False","False","False","0","True","47"
"4186","False","0","1135","0","0","False","True","False","False","False","0","True","45"
"4187","False","0","790","0","0","False","True","False","False","True","0","True","9"
"4188","False","0","523","0","0","False","True","False","False","False","0","True","2"
"4189","False","0","635","0","0","False","True","False","False","False","0","True","18"
"4190","False","0","395","0","0","False","True","False","False","False","0","True","4"
"4191","False","0","385","0","0","False","True","False","False","False","0","True","4"
"4192","False","0","708","0","0","False","True","False","False","False","0","True","2"
"4193","False","0","475","0","0","False","True","False","False","True","0","True","19"
"4194","False","0","521","0","0","False","True","False","False","False","0","True","2"
"4195","False","0","753","0","0","False","True","False","False","True","0","True","13"
"4196","False","0","375","0","0","False","True","False","False","False","0","True","2"
"4197","False","0","401","0","0","False","True","False","False","False","0","True","4"
"4198","False","0","422","0","0","False","True","False","False","False","0","True","5"
"4199","False","0","155","0","0","False","True","False","False","False","0","True","0"
"4200","False","0","416","0","0","False","True","False","False","False","0","True","1"
"4201","False","0","457","0","0","False","True","False","False","False","0","True","1"
"4202","False","0","495","0","0","False","True","False","False","False","0","True","1"
"4203","False","0","299","0","0","False","True","False","False","False","0","True","1"
"4204","False","0","468","0","0","False","True","False","False","False","0","True","1"
"4205","False","0","459","0","0","False","True","False","False","True","0","True","2"
"4206","False","0","618","0","0","False","True","False","False","False","0","True","5"
"4207","False","0","732","0","0","False","True","False","False","False","0","True","2"
"4208","False","0","555","0","0","False","True","False","False","False","0","True","20"
"4209","False","0","555","0","0","False","True","False","False","True","0","True","3"
"4210","False","0","638","0","0","False","True","False","False","False","0","True","8"
"4211","False","0","561","0","0","False","True","False","False","True","0","True","2"
"4212","False","0","1053","0","0","False","True","False","False","False","0","True","12"
"4213","False","0","441","0","0","False","True","False","False","False","0","True","1"
"4214","False","0","439","0","0","False","True","False","False","False","0","True","1"
"4215","False","0","1197","0","0","False","True","False","False","False","0","True","47"
"4216","False","0","472","0","0","False","True","False","False","True","0","True","2"
"4217","False","0","512","0","0","False","True","False","False","False","0","True","12"
"4218","False","0","771","0","0","False","True","False","False","True","0","True","13"
"4219","False","0","487","0","0","False","True","False","False","False","0","True","1"
"4220","False","0","510","0","0","False","True","False","False","False","0","True","11"
"4221","False","0","742","0","0","False","True","False","False","True","0","True","9"
"4222","False","0","399","0","0","False","True","False","False","True","0","True","2"
"4223","False","0","627","0","0","False","True","False","True","True","0","True","31"
"4224","False","0","275","0","0","False","True","False","False","False","0","True","2"
"4225","False","0","1164","0","0","False","True","False","False","True","0","True","60"
"4226","False","0","465","0","0","False","True","False","False","False","0","True","11"
"4227","False","0","498","0","0","False","True","False","False","False","0","True","2"
"4228","False","0","471","0","0","False","True","False","False","True","0","True","3"
"4229","False","0","1311","0","0","False","True","False","False","False","0","True","47"
"4230","False","0","1156","0","0","False","True","False","False","False","0","True","37"
"4231","False","0","426","0","0","False","True","False","False","False","0","True","5"
"4232","False","0","604","0","0","False","True","False","False","False","0","True","2"
"4233","False","0","511","0","0","False","True","False","False","False","0","True","2"
"4234","False","0","437","0","0","False","True","False","False","False","0","True","1"
"4235","False","0","480","0","0","False","True","False","False","False","0","True","2"
"4236","False","0","276","0","0","False","True","False","False","True","0","True","1"
"4237","False","0","565","0","0","False","True","False","False","False","0","True","10"
"4238","False","0","491","0","0","False","True","False","False","False","0","True","5"
"4239","False","0","888","0","0","False","True","False","False","False","0","True","13"
"4240","False","0","513","0","0","False","True","False","False","False","0","True","1"
"4241","False","0","424","0","0","False","True","False","False","True","0","True","10"
"4242","False","0","384","0","0","False","True","False","False","False","0","True","4"
"4243","False","0","483","0","0","False","True","False","False","False","0","True","1"
"4244","False","0","1327","0","0","False","True","False","False","True","0","True","47"
"4245","False","0","946","0","0","False","True","False","False","False","0","True","1"
"4246","False","0","707","0","0","False","True","False","False","False","0","True","2"
"4247","False","0","427","0","0","False","True","False","False","True","0","True","2"
"4248","False","0","404","0","0","False","True","True","False","False","0","True","6"
"4249","False","0","370","0","0","False","True","False","False","True","0","True","1"
"4250","False","0","459","0","0","False","True","False","False","False","0","True","2"
"4251","False","0","885","0","0","False","True","False","False","False","0","True","4"
"4252","False","0","447","0","0","False","True","False","False","False","0","True","6"
"4253","False","0","579","0","0","False","True","False","False","True","0","True","13"
"4254","False","0","455","0","0","False","True","False","False","False","0","True","4"
"4255","False","0","453","0","0","False","True","False","False","False","0","True","1"
"4256","False","0","417","0","0","False","True","False","False","False","0","True","1"
"4257","False","0","144","0","0","False","True","False","False","False","0","True","1"
"4258","False","0","468","0","0","False","True","False","False","False","0","True","1"
"4259","False","0","561","0","0","False","True","False","False","False","0","True","13"
"4260","False","0","885","0","0","False","True","False","False","False","0","True","26"
"4261","False","0","409","0","0","False","True","False","False","False","0","True","4"
"4262","False","0","799","0","0","False","True","False","False","True","0","True","11"
"4263","False","0","87","0","0","False","True","False","False","False","0","True","0"
"4264","False","0","486","0","0","False","True","False","False","False","0","True","1"
"4265","False","0","681","0","0","False","True","False","False","False","0","True","26"
"4266","False","0","439","0","0","False","True","False","False","True","0","True","5"
"4267","False","0","656","0","0","False","True","False","False","True","0","True","43"
"4268","False","0","702","0","0","False","True","False","False","True","0","True","10"
"4269","False","0","631","0","0","False","True","False","False","False","0","True","2"
"4270","False","0","728","0","0","False","True","False","False","False","0","True","5"
"4271","False","0","423","0","0","False","True","False","False","False","0","True","3"
"4272","False","0","356","0","0","False","True","False","False","False","0","True","1"
"4273","False","0","283","0","0","False","True","False","False","True","0","True","3"
"4274","False","0","368","0","0","False","True","True","False","True","0","True","3"
"4275","False","0","458","0","0","False","True","False","False","False","0","True","3"
"4276","False","0","279","0","0","False","True","False","False","False","0","True","2"
"4277","False","0","433","0","0","False","True","False","False","False","0","True","6"
"4278","False","0","782","0","0","False","True","False","False","True","0","True","16"
"4279","False","0","787","0","0","False","True","False","False","True","0","True","9"
"4280","False","0","1276","0","0","False","True","False","False","False","0","True","0"
"4281","False","0","516","0","0","False","True","False","False","False","0","True","2"
"4282","False","0","478","0","0","False","True","False","False","False","0","True","11"
"4283","False","0","411","0","0","False","True","False","False","False","0","True","5"
"4284","False","0","760","0","0","False","True","False","False","False","0","True","9"
"4285","False","0","532","0","0","False","True","False","False","False","0","True","2"
"4286","False","0","866","0","0","False","True","False","False","False","0","True","14"
"4287","False","0","376","0","0","False","True","False","False","False","0","True","2"
"4288","False","0","797","0","0","False","True","False","False","False","0","True","4"
"4289","False","0","553","0","0","False","True","False","False","False","0","True","2"
"4290","False","0","321","0","0","False","True","False","False","True","0","True","2"
"4291","False","0","477","0","0","False","True","False","False","False","0","True","8"
"4292","False","0","1109","0","0","False","True","False","False","False","0","True","46"
"4293","False","0","432","0","0","False","True","False","False","False","0","True","5"
"4294","False","0","656","0","0","False","True","False","False","True","0","True","14"
"4295","False","0","670","0","0","False","True","False","False","False","0","True","3"
"4296","False","0","344","0","0","False","True","False","False","False","0","True","10"
"4297","False","0","1192","0","0","False","True","False","False","False","0","True","53"
"4298","False","0","679","0","0","False","True","False","False","False","0","True","10"
"4299","False","0","434","0","0","False","True","False","False","False","0","True","4"
"4300","False","0","396","0","0","False","True","False","False","False","0","True","10"
"4301","False","0","403","0","0","False","True","False","False","True","0","True","3"
"4302","False","0","582","0","0","False","True","True","False","False","0","True","5"
"4303","False","0","382","0","0","False","True","False","False","False","0","True","8"
"4304","False","0","513","0","0","False","True","False","False","False","0","True","2"
"4305","False","0","352","0","0","False","True","False","False","False","0","True","2"
"4306","False","0","538","0","0","False","True","False","False","False","0","True","2"
"4307","False","0","555","0","0","False","True","False","False","False","0","True","20"
"4308","False","0","575","0","0","False","True","False","False","False","0","True","2"
"4309","False","0","1153","0","0","False","True","False","False","False","0","True","53"
"4310","False","0","801","0","0","False","True","False","False","True","0","True","13"
"4311","False","0","1214","0","0","False","True","False","False","False","0","True","47"
"4312","False","0","147","0","0","False","True","False","False","False","0","True","2"
"4313","False","0","575","0","0","False","True","False","False","True","0","True","7"
